datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,td,t_td,humidity_abs
2011-07-18 23:00:00,3,0,1,1,30.34,34.85,66,11.0014,32.0,59.0,91.0,23.284795347472883,7.055204652527117,20.39979564360595
2011-07-19 00:00:00,3,0,1,1,30.34,34.85,66,7.0015,25.0,26.0,51.0,23.284795347472883,7.055204652527117,20.39979564360595
2011-07-19 01:00:00,3,0,1,2,30.34,34.85,66,8.9981,7.0,6.0,13.0,23.284795347472883,7.055204652527117,20.39979564360595
2011-07-19 02:00:00,3,0,1,1,29.52,34.09,70,11.0014,9.0,4.0,13.0,23.47764215057741,6.04235784942259,20.69475046710744
2011-07-19 03:00:00,3,0,1,1,29.52,34.09,70,11.0014,2.0,1.0,3.0,23.47764215057741,6.04235784942259,20.69475046710744
2011-07-19 04:00:00,3,0,1,1,29.52,34.09,70,8.9981,1.0,4.0,5.0,23.47764215057741,6.04235784942259,20.69475046710744
2011-07-19 05:00:00,3,0,1,2,28.7,33.335,74,7.0015,0.0,19.0,19.0,23.61180451592852,5.0881954840714805,20.919623011132128
2011-07-19 06:00:00,3,0,1,2,29.52,34.85,74,7.0015,8.0,126.0,134.0,24.401390295159917,5.1186097048400825,21.87730763665644
2011-07-19 07:00:00,3,0,1,2,30.34,34.85,70,11.0014,28.0,287.0,315.0,24.261695920205025,6.078304079794975,21.636146894733592
2011-07-19 08:00:00,3,0,1,2,31.16,36.365,70,11.0014,31.0,381.0,412.0,25.04564547021375,6.114354529786251,22.61415916720902
2011-07-19 09:00:00,3,0,1,2,32.8,39.395,63,8.9981,22.0,177.0,199.0,24.838343937747627,7.96165606225237,22.21624614926065
2011-07-19 10:00:00,3,0,1,2,33.62,39.395,56,11.0014,29.0,112.0,141.0,23.643703186613156,9.976296813386842,20.62374217067798
2011-07-19 11:00:00,3,0,1,1,33.62,40.15,59,0.0,29.0,98.0,127.0,24.512095111672636,9.107904888327361,21.728585501250002
2011-07-19 12:00:00,3,0,1,1,34.44,40.91,56,6.0032,26.0,127.0,153.0,24.40564487381429,10.034355126185709,21.532864516432845
2011-07-19 13:00:00,3,0,1,1,35.26,41.665,53,7.0015,33.0,139.0,172.0,24.246893332938882,11.013106667061116,21.27208382935461
2011-07-19 14:00:00,3,0,1,1,35.26,40.91,50,12.998,41.0,111.0,152.0,23.279555108173803,11.980444891826195,20.06800361259869
2011-07-19 15:00:00,3,0,1,1,36.08,40.91,44,12.998,48.0,110.0,158.0,21.920809518634695,14.159190481365304,18.4286825770672
2011-07-19 16:00:00,3,0,1,1,36.9,42.425,42,19.9995,61.0,216.0,277.0,21.896013753316986,15.003986246683013,18.352127323377974
2011-07-19 17:00:00,3,0,1,1,32.8,40.15,66,0.0,68.0,445.0,513.0,25.619129260951837,7.18087073904816,23.274162632558784
2011-07-19 18:00:00,3,0,1,1,32.8,40.15,66,8.9981,80.0,450.0,530.0,25.619129260951837,7.18087073904816,23.274162632558784
2011-07-19 19:00:00,3,0,1,1,31.16,37.12,75,12.998,54.0,334.0,388.0,26.207038191875977,4.952961808124023,24.22945625058109
2011-07-19 20:00:00,3,0,1,1,30.34,36.365,74,6.0032,48.0,229.0,277.0,25.190887158005175,5.149112841994825,22.872498145861215
2011-07-19 21:00:00,3,0,1,1,30.34,35.605,74,8.9981,47.0,194.0,241.0,25.190887158005175,5.149112841994825,22.872498145861215
2011-07-19 22:00:00,3,0,1,1,30.34,35.605,74,0.0,36.0,120.0,156.0,25.190887158005175,5.149112841994825,22.872498145861215
2011-07-19 23:00:00,3,0,1,3,29.52,34.85,79,11.0014,19.0,73.0,92.0,25.496478981861525,4.023521018138474,23.35550409859269
2011-08-01 00:00:00,3,0,1,1,29.52,34.09,70,15.0013,7.0,22.0,29.0,23.47764215057741,6.04235784942259,20.69475046710744
2011-08-01 01:00:00,3,0,1,1,29.52,34.85,74,12.998,5.0,12.0,17.0,24.401390295159917,5.1186097048400825,21.87730763665644
2011-08-01 02:00:00,3,0,1,1,28.7,33.335,74,7.0015,4.0,7.0,11.0,23.61180451592852,5.0881954840714805,20.919623011132128
2011-08-01 03:00:00,3,0,1,1,28.7,33.335,79,11.0014,0.0,4.0,4.0,24.700434490013176,3.999565509986823,22.333111052424847
2011-08-01 04:00:00,3,0,1,1,27.06,30.305,83,8.9981,2.0,2.0,4.0,23.92660970025547,3.13339029974453,21.436549798164975
2011-08-01 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,2.0,24.0,26.0,23.92660970025547,3.13339029974453,21.436549798164975
2011-08-01 06:00:00,3,0,1,1,27.06,30.305,83,6.0032,3.0,97.0,100.0,23.92660970025547,3.13339029974453,21.436549798164975
2011-08-01 07:00:00,3,0,1,1,30.34,34.09,62,0.0,24.0,258.0,282.0,22.254580588288896,8.085419411711104,19.16344439247833
2011-08-01 08:00:00,3,0,1,1,32.8,36.365,43,12.998,35.0,347.0,382.0,18.59531295368581,14.204687046314188,15.16346959393981
2011-08-01 09:00:00,3,0,1,1,33.62,37.12,41,0.0,27.0,139.0,166.0,18.570579797561866,15.049420202438132,15.099525517817804
2011-08-01 10:00:00,3,0,1,1,35.26,37.88,36,11.0014,27.0,70.0,97.0,17.954141964198524,17.305858035801474,14.448962601071052
2011-08-01 11:00:00,3,0,1,1,36.08,38.635,32,11.0014,53.0,66.0,119.0,16.807149017373664,19.272850982626334,13.402678237867054
2011-08-01 12:00:00,3,0,1,1,36.9,40.15,33,16.9979,53.0,115.0,168.0,18.00601429236005,18.89398570763995,14.419528611225543
2011-08-01 13:00:00,3,0,1,1,36.9,40.15,31,19.9995,38.0,112.0,150.0,17.016089579609037,19.88391042039096,13.545617786302786
2011-08-01 14:00:00,3,0,1,1,37.72,40.91,29,12.998,37.0,86.0,123.0,16.67034205868769,21.049657941312308,13.216598105718454
2011-08-01 15:00:00,3,0,1,1,36.9,39.395,27,0.0,52.0,77.0,129.0,14.855024226700808,22.044975773299193,11.797796136457265
2011-08-01 16:00:00,3,0,1,1,36.9,39.395,27,0.0,34.0,197.0,231.0,14.855024226700808,22.044975773299193,11.797796136457265
2011-08-01 17:00:00,3,0,1,1,31.16,34.09,45,19.9995,69.0,445.0,514.0,17.838813107266045,13.321186892733955,14.537673750348652
2011-08-01 18:00:00,3,0,1,1,31.98,34.85,43,12.998,68.0,475.0,543.0,17.857346093878558,14.122653906121442,14.515541946769039
2011-08-01 19:00:00,3,0,1,1,30.34,33.335,51,15.0013,63.0,350.0,413.0,19.086909928965706,11.253090071034293,15.76347845187733
2011-08-01 20:00:00,3,0,1,1,29.52,34.09,62,15.0013,49.0,256.0,305.0,21.48222019088397,8.037779809116028,18.329636128009444
2011-08-01 21:00:00,3,0,1,1,28.7,32.575,70,16.9979,42.0,178.0,220.0,22.693484140546815,6.0065158594531844,19.78883257809796
2011-08-01 22:00:00,3,0,1,1,28.7,32.575,70,6.0032,21.0,116.0,137.0,22.693484140546815,6.0065158594531844,19.78883257809796
2011-08-01 23:00:00,3,0,1,1,27.88,31.82,74,12.998,14.0,82.0,96.0,22.822129805288967,5.0578701947110325,19.99827053936124
2011-08-02 00:00:00,3,0,1,1,27.06,31.06,74,0.0,11.0,18.0,29.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-02 01:00:00,3,0,1,1,27.06,31.06,74,7.0015,4.0,8.0,12.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-02 02:00:00,3,0,1,1,27.88,31.82,69,0.0,2.0,6.0,8.0,21.67386119791567,6.206138802084329,18.647036043458456
2011-08-02 03:00:00,3,0,1,1,27.06,31.06,74,12.998,0.0,5.0,5.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-02 04:00:00,3,0,1,1,27.06,31.06,74,7.0015,0.0,10.0,10.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-02 05:00:00,3,0,1,1,27.06,31.06,74,8.9981,4.0,17.0,21.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-02 06:00:00,3,0,1,1,27.88,31.82,69,7.0015,12.0,105.0,117.0,21.67386119791567,6.206138802084329,18.647036043458456
2011-08-02 07:00:00,3,0,1,1,29.52,33.335,61,19.0012,15.0,320.0,335.0,21.217127523961437,8.302872476038562,18.033996835622197
2011-08-02 08:00:00,3,0,1,1,30.34,34.09,58,19.0012,37.0,398.0,435.0,21.1643700113937,9.1756299886063,17.927093141350685
2011-08-02 09:00:00,3,0,1,1,31.98,34.85,46,19.9995,31.0,182.0,213.0,18.9324303659138,13.047569634086202,15.528254175613393
2011-08-02 10:00:00,3,0,1,1,33.62,36.365,36,19.9995,50.0,90.0,140.0,16.510921631154744,17.109078368845253,13.25811996686441
2011-08-02 11:00:00,3,0,1,1,34.44,36.365,32,27.9993,32.0,96.0,128.0,15.384887403286513,19.055112596713485,12.304494009390195
2011-08-02 12:00:00,3,0,1,1,35.26,37.12,30,19.0012,45.0,112.0,157.0,15.089248374958453,20.170751625041547,12.040802167559214
2011-08-02 13:00:00,3,0,1,1,35.26,37.12,30,15.0013,50.0,153.0,203.0,15.089248374958453,20.170751625041547,12.040802167559214
2011-08-02 14:00:00,3,0,1,1,36.9,38.635,25,19.0012,45.0,114.0,159.0,13.666612536759388,23.23338746324061,10.923885311534509
2011-08-02 15:00:00,3,0,1,1,36.9,38.635,25,19.0012,48.0,120.0,168.0,13.666612536759388,23.23338746324061,10.923885311534509
2011-08-02 16:00:00,3,0,1,1,36.9,38.635,25,19.0012,58.0,216.0,274.0,13.666612536759388,23.23338746324061,10.923885311534509
2011-08-02 17:00:00,3,0,1,2,36.9,39.395,27,8.9981,63.0,493.0,556.0,14.855024226700808,22.044975773299193,11.797796136457265
2011-08-02 18:00:00,3,0,1,2,35.26,37.88,34,12.998,65.0,491.0,556.0,17.049180904543533,18.210819095456465,13.64624245656711
2011-08-02 19:00:00,3,0,1,2,35.26,37.88,36,15.0013,85.0,369.0,454.0,17.954141964198524,17.305858035801474,14.448962601071052
2011-08-02 20:00:00,3,0,1,2,33.62,37.88,46,16.9979,40.0,248.0,288.0,20.420339007855667,13.19966099214433,16.940931068771192
2011-08-02 21:00:00,3,0,1,1,32.8,37.12,52,15.0013,53.0,201.0,254.0,21.664993512411247,11.13500648758875,18.337219043834192
2011-08-02 22:00:00,3,0,1,2,31.98,37.12,59,11.0014,22.0,169.0,191.0,22.977826590307686,9.002173409692315,19.91667383393891
2011-08-02 23:00:00,3,0,1,2,32.8,37.12,49,11.0014,29.0,103.0,132.0,20.697457909314288,12.10254209068571,17.27930256053607
2011-08-03 00:00:00,3,0,1,2,32.8,37.12,49,11.0014,11.0,32.0,43.0,20.697457909314288,12.10254209068571,17.27930256053607
2011-08-03 01:00:00,3,0,1,2,31.98,35.605,52,11.0014,7.0,9.0,16.0,20.909664082401477,11.070335917598523,17.55367863330209
2011-08-03 02:00:00,3,0,1,2,31.98,35.605,49,11.0014,2.0,9.0,11.0,19.94762273045466,12.03237726954534,16.54096640445774
2011-08-03 03:00:00,3,0,1,2,31.16,34.85,55,6.0032,0.0,4.0,4.0,21.063460388208423,10.096539611791577,17.768267917092814
2011-08-03 04:00:00,3,0,1,2,31.16,34.85,52,11.0014,0.0,7.0,7.0,20.154153929628777,11.005846070371224,16.79908966706956
2011-08-03 05:00:00,3,0,1,2,31.16,34.85,55,6.0032,2.0,22.0,24.0,21.063460388208423,10.096539611791577,17.768267917092814
2011-08-03 06:00:00,3,0,1,3,29.52,34.09,66,32.9975,9.0,101.0,110.0,22.506443902751744,7.013556097248255,19.512193297558436
2011-08-03 07:00:00,3,0,1,2,30.34,33.335,51,15.0013,19.0,252.0,271.0,19.086909928965706,11.253090071034293,15.76347845187733
2011-08-03 08:00:00,3,0,1,2,30.34,33.335,51,11.0014,29.0,408.0,437.0,19.086909928965706,11.253090071034293,15.76347845187733
2011-08-03 09:00:00,3,0,1,2,30.34,34.09,55,12.998,23.0,172.0,195.0,20.302555435205367,10.037444564794633,16.99982970300497
2011-08-03 10:00:00,3,0,1,3,30.34,34.09,58,6.0032,9.0,59.0,68.0,21.1643700113937,9.1756299886063,17.927093141350685
2011-08-03 11:00:00,3,0,1,2,30.34,34.09,58,7.0015,29.0,93.0,122.0,21.1643700113937,9.1756299886063,17.927093141350685
2011-08-03 12:00:00,3,0,1,3,31.16,34.85,55,8.9981,19.0,142.0,161.0,21.063460388208423,10.096539611791577,17.768267917092814
2011-08-03 13:00:00,3,0,1,2,31.16,35.605,58,15.0013,37.0,107.0,144.0,21.930261891460468,9.229738108539532,18.737446167116047
2011-08-03 14:00:00,3,0,1,2,31.16,35.605,58,15.0013,43.0,104.0,147.0,21.930261891460468,9.229738108539532,18.737446167116047
2011-08-03 15:00:00,3,0,1,2,28.7,33.335,79,8.9981,31.0,87.0,118.0,24.700434490013176,3.999565509986823,22.333111052424847
2011-08-03 16:00:00,3,0,1,3,27.88,31.82,79,0.0,21.0,129.0,150.0,23.90431952285617,3.975680477143829,21.349505035264027
2011-08-03 17:00:00,3,0,1,2,28.7,33.335,79,0.0,47.0,378.0,425.0,24.700434490013176,3.999565509986823,22.333111052424847
2011-08-03 18:00:00,3,0,1,3,28.7,33.335,84,0.0,49.0,443.0,492.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-03 19:00:00,3,0,1,3,28.7,33.335,84,0.0,51.0,270.0,321.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-03 20:00:00,3,0,1,3,28.7,33.335,84,7.0015,7.0,80.0,87.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-03 21:00:00,3,0,1,2,27.88,31.82,89,8.9981,7.0,81.0,88.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-03 22:00:00,3,0,1,3,27.88,31.82,89,7.0015,11.0,66.0,77.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-03 23:00:00,3,0,1,2,27.88,31.82,89,6.0032,4.0,52.0,56.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-04 00:00:00,3,0,1,2,27.88,31.82,89,6.0032,2.0,15.0,17.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-04 01:00:00,3,0,1,2,27.06,29.545,94,6.0032,3.0,14.0,17.0,26.0113677528286,1.0486322471713976,24.277538325632626
2011-08-04 02:00:00,3,0,1,2,27.06,29.545,94,6.0032,2.0,5.0,7.0,26.0113677528286,1.0486322471713976,24.277538325632626
2011-08-04 03:00:00,3,0,1,3,27.06,29.545,94,6.0032,0.0,3.0,3.0,26.0113677528286,1.0486322471713976,24.277538325632626
2011-08-04 04:00:00,3,0,1,2,27.88,31.82,89,0.0,0.0,7.0,7.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-04 05:00:00,3,0,1,2,27.88,31.82,89,0.0,3.0,17.0,20.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-04 06:00:00,3,0,1,2,27.88,31.82,89,19.9995,7.0,90.0,97.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-04 07:00:00,3,0,1,2,27.88,31.82,89,19.9995,11.0,271.0,282.0,25.899879186859863,1.980120813140136,24.051974027069615
2011-08-04 08:00:00,3,0,1,2,28.7,32.575,82,23.9994,29.0,369.0,398.0,25.324987407890237,3.375012592109762,23.18120387720046
2011-08-04 09:00:00,3,0,1,1,29.52,34.85,74,22.0028,25.0,162.0,187.0,24.401390295159917,5.1186097048400825,21.87730763665644
2011-08-04 10:00:00,3,0,1,1,29.52,33.335,71,19.9995,24.0,89.0,113.0,23.712829982966202,5.807170017033798,20.990389759494693
2011-08-04 11:00:00,3,0,1,2,30.34,34.85,66,15.0013,37.0,112.0,149.0,23.284795347472883,7.055204652527117,20.39979564360595
2011-08-04 12:00:00,3,0,1,2,31.16,35.605,62,15.0013,53.0,152.0,205.0,23.026804422322442,8.133195577677558,20.029683833813703
2011-08-04 13:00:00,3,0,1,1,31.16,35.605,58,0.0,63.0,142.0,205.0,21.930261891460468,9.229738108539532,18.737446167116047
2011-08-04 14:00:00,3,0,1,1,32.8,37.88,55,11.0014,53.0,114.0,167.0,22.584769358586982,10.215230641413015,19.395135527132318
2011-08-04 15:00:00,3,0,1,1,32.8,37.88,55,16.9979,50.0,115.0,165.0,22.584769358586982,10.215230641413015,19.395135527132318
2011-08-04 16:00:00,3,0,1,1,31.16,35.605,62,22.0028,70.0,220.0,290.0,23.026804422322442,8.133195577677558,20.029683833813703
2011-08-04 17:00:00,3,0,1,1,31.16,35.605,62,22.0028,91.0,464.0,555.0,23.026804422322442,8.133195577677558,20.029683833813703
2011-08-04 18:00:00,3,0,1,1,28.7,33.335,74,19.9995,88.0,435.0,523.0,23.61180451592852,5.0881954840714805,20.919623011132128
2011-08-04 19:00:00,3,0,1,1,28.7,33.335,74,19.0012,65.0,301.0,366.0,23.61180451592852,5.0881954840714805,20.919623011132128
2011-08-04 20:00:00,3,0,1,2,28.7,33.335,74,12.998,41.0,245.0,286.0,23.61180451592852,5.0881954840714805,20.919623011132128
2011-08-04 21:00:00,3,0,1,2,28.7,33.335,74,12.998,25.0,186.0,211.0,23.61180451592852,5.0881954840714805,20.919623011132128
2011-08-04 22:00:00,3,0,1,1,27.88,31.82,74,12.998,33.0,141.0,174.0,22.822129805288967,5.0578701947110325,19.99827053936124
2011-08-04 23:00:00,3,0,1,1,27.06,31.06,74,7.0015,24.0,108.0,132.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-05 00:00:00,3,0,1,1,27.06,31.06,74,7.0015,13.0,41.0,54.0,22.03236614821583,5.02763385178417,19.112104639327814
2011-08-05 01:00:00,3,0,1,1,26.24,29.545,78,6.0032,3.0,16.0,19.0,22.10284851349189,4.13715148650811,19.247034889633195
2011-08-05 02:00:00,3,0,1,1,27.06,31.06,69,0.0,5.0,14.0,19.0,20.89088310345928,6.169116896540718,17.820746217751605
2011-08-05 03:00:00,3,0,1,1,26.24,29.545,78,6.0032,0.0,6.0,6.0,22.10284851349189,4.13715148650811,19.247034889633195
2011-08-05 04:00:00,3,0,1,1,26.24,29.545,78,8.9981,1.0,6.0,7.0,22.10284851349189,4.13715148650811,19.247034889633195
2011-08-05 05:00:00,3,0,1,1,26.24,29.545,78,6.0032,0.0,16.0,16.0,22.10284851349189,4.13715148650811,19.247034889633195
2011-08-05 06:00:00,3,0,1,1,26.24,29.545,78,8.9981,7.0,94.0,101.0,22.10284851349189,4.13715148650811,19.247034889633195
2011-08-05 07:00:00,3,0,1,1,27.06,30.305,78,8.9981,23.0,247.0,270.0,22.897850756697444,4.162149243302554,20.14519137658877
2011-08-05 08:00:00,3,0,1,1,28.7,32.575,65,15.0013,39.0,415.0,454.0,21.47859227617902,7.221407723820981,18.375344536805255
2011-08-05 09:00:00,3,0,1,1,29.52,33.335,58,7.0015,43.0,183.0,226.0,20.398324423136213,9.121675576863787,17.147078958460447
2011-08-05 10:00:00,3,0,1,1,30.34,34.09,55,8.9981,50.0,113.0,163.0,20.302555435205367,10.037444564794633,16.99982970300497
2011-08-05 11:00:00,3,0,1,2,31.16,34.85,52,16.9979,44.0,103.0,147.0,20.154153929628777,11.005846070371224,16.79908966706956
2011-08-05 12:00:00,3,0,1,1,31.16,34.85,52,16.9979,57.0,159.0,216.0,20.154153929628777,11.005846070371224,16.79908966706956
2011-08-05 13:00:00,3,0,1,1,31.98,35.605,52,16.9979,40.0,164.0,204.0,20.909664082401477,11.070335917598523,17.55367863330209
2011-08-05 14:00:00,3,0,1,2,31.98,35.605,52,16.9979,81.0,164.0,245.0,20.909664082401477,11.070335917598523,17.55367863330209
2011-08-05 15:00:00,3,0,1,1,31.16,34.85,55,16.9979,50.0,160.0,210.0,21.063460388208423,10.096539611791577,17.768267917092814
2011-08-05 16:00:00,3,0,1,1,32.8,37.12,49,16.9979,76.0,254.0,330.0,20.697457909314288,12.10254209068571,17.27930256053607
2011-08-05 17:00:00,3,0,1,1,31.98,35.605,49,19.9995,84.0,466.0,550.0,19.94762273045466,12.03237726954534,16.54096640445774
2011-08-05 18:00:00,3,0,1,1,31.16,34.85,52,16.9979,105.0,361.0,466.0,20.154153929628777,11.005846070371224,16.79908966706956
2011-08-05 19:00:00,3,0,1,1,30.34,34.09,55,16.9979,90.0,282.0,372.0,20.302555435205367,10.037444564794633,16.99982970300497
2011-08-05 20:00:00,3,0,1,1,29.52,33.335,58,15.0013,70.0,221.0,291.0,20.398324423136213,9.121675576863787,17.147078958460447
2011-08-05 21:00:00,3,0,1,1,28.7,32.575,65,12.998,54.0,119.0,173.0,21.47859227617902,7.221407723820981,18.375344536805255
2011-08-05 22:00:00,3,0,1,1,28.7,32.575,65,15.0013,51.0,137.0,188.0,21.47859227617902,7.221407723820981,18.375344536805255
2011-08-05 23:00:00,3,0,1,1,27.88,31.82,69,15.0013,37.0,102.0,139.0,21.67386119791567,6.206138802084329,18.647036043458456
2011-08-06 00:00:00,3,0,0,1,27.06,30.305,78,12.998,29.0,104.0,133.0,22.897850756697444,4.162149243302554,20.14519137658877
2011-08-06 01:00:00,3,0,0,1,27.06,30.305,78,11.0014,17.0,50.0,67.0,22.897850756697444,4.162149243302554,20.14519137658877
2011-08-06 02:00:00,3,0,0,1,27.06,30.305,78,15.0013,14.0,39.0,53.0,22.897850756697444,4.162149243302554,20.14519137658877
2011-08-06 03:00:00,3,0,0,2,27.06,30.305,78,11.0014,14.0,28.0,42.0,22.897850756697444,4.162149243302554,20.14519137658877
2011-08-06 04:00:00,3,0,0,2,27.06,30.305,83,11.0014,5.0,5.0,10.0,23.92660970025547,3.13339029974453,21.436549798164975
2011-08-06 05:00:00,3,0,0,1,26.24,28.79,89,6.0032,2.0,4.0,6.0,24.283653088834452,1.9563469111655465,21.961360322786593
2011-08-06 06:00:00,3,0,0,1,26.24,28.79,89,7.0015,5.0,22.0,27.0,24.283653088834452,1.9563469111655465,21.961360322786593
2011-08-06 07:00:00,3,0,0,1,27.88,31.82,83,11.0014,14.0,49.0,63.0,24.727698511128846,3.152301488871153,22.43049263198627
2011-08-06 08:00:00,3,0,0,1,27.88,31.82,83,11.0014,27.0,94.0,121.0,24.727698511128846,3.152301488871153,22.43049263198627
2011-08-06 09:00:00,3,0,0,1,30.34,34.85,70,15.0013,60.0,155.0,215.0,24.261695920205025,6.078304079794975,21.636146894733592
2011-08-06 10:00:00,3,0,0,2,30.34,34.85,70,19.0012,91.0,199.0,290.0,24.261695920205025,6.078304079794975,21.636146894733592
2011-08-06 11:00:00,3,0,0,1,31.98,37.12,62,15.0013,138.0,211.0,349.0,23.798891729200697,8.181108270799303,20.929386062783262
2011-08-06 12:00:00,3,0,0,1,32.8,37.88,55,15.0013,130.0,252.0,382.0,22.584769358586982,10.215230641413015,19.395135527132318
2011-08-06 13:00:00,3,0,0,2,32.8,38.635,59,22.0028,176.0,265.0,441.0,23.74503546325366,9.054964536746336,20.805690838196483
2011-08-06 14:00:00,3,0,0,1,33.62,38.635,52,16.9979,176.0,204.0,380.0,22.420142284495387,11.19985771550461,19.150617729915258
2011-08-06 15:00:00,3,0,0,2,34.44,40.15,53,16.9979,130.0,232.0,362.0,23.49031779370584,10.949682206294156,20.379318203052506
2011-08-06 16:00:00,3,0,0,3,30.34,35.605,79,11.0014,155.0,188.0,343.0,26.29245300775894,4.04754699224106,24.41793720977077
2011-08-06 17:00:00,3,0,0,3,30.34,35.605,79,11.0014,61.0,88.0,149.0,26.29245300775894,4.04754699224106,24.41793720977077
2011-08-06 18:00:00,3,0,0,2,29.52,34.85,79,30.0026,81.0,130.0,211.0,25.496478981861525,4.023521018138474,23.35550409859269
2011-08-06 19:00:00,3,0,0,3,29.52,35.605,84,16.9979,57.0,114.0,171.0,26.53251728614752,2.9874827138524793,24.83370056052893
2011-08-06 20:00:00,3,0,0,3,29.52,34.85,79,19.0012,58.0,79.0,137.0,25.496478981861525,4.023521018138474,23.35550409859269
2011-08-06 21:00:00,3,0,0,2,28.7,33.335,84,22.0028,28.0,86.0,114.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-06 22:00:00,3,0,0,2,28.7,33.335,84,22.0028,24.0,96.0,120.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-06 23:00:00,3,0,0,3,28.7,33.335,84,19.0012,29.0,79.0,108.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 00:00:00,3,0,0,2,28.7,33.335,84,19.0012,14.0,66.0,80.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 01:00:00,3,0,0,2,28.7,33.335,84,16.9979,10.0,63.0,73.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 02:00:00,3,0,0,2,28.7,33.335,84,15.0013,18.0,48.0,66.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 03:00:00,3,0,0,2,28.7,33.335,84,8.9981,9.0,23.0,32.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 04:00:00,3,0,0,1,28.7,33.335,84,8.9981,1.0,5.0,6.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 05:00:00,3,0,0,1,28.7,33.335,89,12.998,1.0,4.0,5.0,26.707938787601126,1.9920612123988732,25.160087135010272
2011-08-07 06:00:00,3,0,0,1,28.7,33.335,89,11.0014,3.0,10.0,13.0,26.707938787601126,1.9920612123988732,25.160087135010272
2011-08-07 07:00:00,3,0,0,1,28.7,33.335,84,12.998,11.0,28.0,39.0,25.730338207778406,2.9696617922215935,23.74659909371756
2011-08-07 08:00:00,3,0,0,1,29.52,34.85,79,12.998,23.0,66.0,89.0,25.496478981861525,4.023521018138474,23.35550409859269
2011-08-07 09:00:00,3,0,0,1,31.16,37.12,75,7.0015,82.0,102.0,184.0,26.207038191875977,4.952961808124023,24.22945625058109
2011-08-07 10:00:00,3,0,0,1,32.8,40.15,66,8.9981,88.0,178.0,266.0,25.619129260951837,7.18087073904816,23.274162632558784
2011-08-07 11:00:00,3,0,0,1,33.62,41.665,63,0.0,113.0,156.0,269.0,25.611701638995306,8.008298361004691,23.20170994201272
2011-08-07 12:00:00,3,0,0,1,36.9,42.425,42,19.9995,161.0,209.0,370.0,21.896013753316986,15.003986246683013,18.352127323377974
2011-08-07 13:00:00,3,0,0,1,36.9,42.425,42,19.9995,118.0,206.0,324.0,21.896013753316986,15.003986246683013,18.352127323377974
2011-08-07 14:00:00,3,0,0,1,35.26,40.15,47,12.998,130.0,192.0,322.0,22.259967294233793,13.000032705766206,18.863923395842775
2011-08-07 15:00:00,3,0,0,3,29.52,34.85,74,19.9995,118.0,208.0,326.0,24.401390295159917,5.1186097048400825,21.87730763665644
2011-08-07 16:00:00,3,0,0,3,29.52,34.85,74,19.9995,74.0,119.0,193.0,24.401390295159917,5.1186097048400825,21.87730763665644
2011-08-07 17:00:00,3,0,0,3,30.34,35.605,74,43.0006,63.0,131.0,194.0,25.190887158005175,5.149112841994825,22.872498145861215
2011-08-07 18:00:00,3,0,0,1,29.52,34.85,74,6.0032,74.0,155.0,229.0,24.401390295159917,5.1186097048400825,21.87730763665644
2011-08-07 19:00:00,3,0,0,1,29.52,34.85,79,11.0014,68.0,160.0,228.0,25.496478981861525,4.023521018138474,23.35550409859269
2011-08-07 20:00:00,3,0,0,1,29.52,35.605,84,8.9981,50.0,133.0,183.0,26.53251728614752,2.9874827138524793,24.83370056052893
2011-08-07 21:00:00,3,0,0,1,29.52,35.605,84,7.0015,36.0,100.0,136.0,26.53251728614752,2.9874827138524793,24.83370056052893
2011-08-07 22:00:00,3,0,0,1,28.7,33.335,89,12.998,21.0,82.0,103.0,26.707938787601126,1.9920612123988732,25.160087135010272
2011-08-07 23:00:00,3,0,0,1,28.7,33.335,79,7.0015,12.0,43.0,55.0,24.700434490013176,3.999565509986823,22.333111052424847
